                                                                                           ,,,"Fall 2025 Final Exam Schedule
Updated December 10, 2025",,,,,
"Note: If you have a conflict, please speak to your instructors. All conflicts must be resolved between the instructors and the student.",,,,,,,,
"To filter data, click the drop-down arrow on the column you want to filter: 
- Use the search box to find specific values.
- Check or uncheck boxes next to the values you want to filter.
- Select ""Add current selection to filter"" to add to your class list.
If you can't find your class, try typing the first few letters, and it should show up in the filter selection.",,,,,,,,
,,,,,,,,
Session,Class,Course Title,Instructor,Date,Start Time,End Time,Building & Room,Campus
Fall 2025,ARCH 641 M01,Arch Visual Communications I,Fadhil,"Wednesday, December 17, 2025",8:15 AM,10:15 AM,"Guiliano Global Ctr., Rm. 1119",New York City
Fall 2025,ARCH 661 M01,Global History of Arch I,Vossoughian,"Wednesday, December 17, 2025",8:15 AM,10:15 AM,"26 W. 61st St., Rm. 314",New York City
Fall 2025,ARCH 701C M01,Health and Design Studio 1,Melis,"Thursday, December 18, 2025",12:45 PM,2:45 PM,"Guiliano Global Ctr., Rm. 409",New York City
Fall 2025,ARCH 701 M01,Urban Design Studio I,Del Signore,"Monday, December 15, 2025",8:15 AM,10:15 AM,"Guiliano Global Ctr., Rm. 1120",New York City
Fall 2025,ARCH 704 M01,M. ARCH Studio 4,Diamond,"Monday, December 15, 2025",8:15 AM,10:15 AM,"Guiliano Global Ctr., Rm. 1119",New York City
Fall 2025,ARCH 721 M01,History and Theory of Cities,Sordi,"Thursday, December 18, 2025",8:15 AM,10:15 AM,"Guiliano Global Ctr., Rm. 1120",New York City
Fall 2025,ARCH 723 M01,Material Tectonics I,Altwicker,"Wednesday, December 17, 2025",3:00 PM,5:00 PM,"Guiliano Global Ctr., Rm. 1119",New York City
Fall 2025,ARCH 741 M01,Arch Visual Communication 3,Eray,"Thursday, December 18, 2025",12:45 PM,2:45 PM,"Guiliano Global Ctr., Rm. 1119",New York City
Fall 2025,ARCH 753 M01,Hist & Theory of Dsgn Health,Melis,"Monday, December 15, 2025",3:00 PM,5:00 PM,"Guiliano Global Ctr., Rm. 1120",New York City
Fall 2025,ARCH 754 M01,"Body, Mind, & Built Envt",Melis,"Wednesday, December 17, 2025",3:00 PM,5:00 PM,"Guiliano Global Ctr., Rm. 602",New York City
Fall 2025,ARCH 757 M01,Materials,0,"Thursday, December 18, 2025",8:15 AM,10:15 AM,"Education Hall, Rm. 247",New York City
Fall 2025,ARCH 772 M01,Site Planning,Agneta,"Monday, December 15, 2025",12:45 PM,2:45 PM,"Guiliano Global Ctr., Rm. 1119",New York City
Fall 2025,ARCH 791 M01,Special Studies in Arch,Williams,"Wednesday, December 17, 2025",10:30 AM,12:30 PM,"16 W. 61st St., Rm. 924",New York City
Fall 2025,ARCH 801 M01,M. ARCH Studio 6,Eray,"Monday, December 15, 2025",8:15 AM,10:15 AM,"Guiliano Global Ctr., Rm. 1013",New York City
Fall 2025,ARCH 821 M01,Building Systems 3,Soniprasad,"Thursday, December 18, 2025",12:45 PM,2:45 PM,"Guiliano Global Ctr., Rm. 1013",New York City
Fall 2025,ARCH 824 M01,"Cities, Ecologies, Infrastruct",Raven,"Thursday, December 18, 2025",12:45 PM,2:45 PM,"16 W. 61st St., Rm. 924",New York City
Fall 2025,ARCH 841 M01,Digital Technique Urb Design I,Parkes,"Monday, December 15, 2025",12:45 PM,2:45 PM,"Guiliano Global Ctr., Rm. 1120",New York City
Fall 2025,ARCH 862 M01,Architecture & Standardization,Vossoughian,"Monday, December 15, 2025",12:45 PM,2:45 PM,"16 W. 61st St., Rm. 1119",New York City
Fall 2025,ARTC 201 M01,Computer Graphics I,Seslow,"Monday, December 15, 2025",12:45 PM,2:45 PM,"16 W. 61st St., Rm. 922",New York City
Fall 2025,ARTC 201 M02,Computer Graphics I,Vezyroglou,"Monday, December 15, 2025",12:45 PM,2:45 PM,"Guiliano Global Ctr., Rm. 501",New York City
Fall 2025,ARTC 201 W01,Computer Graphics I,Kerigan,"Monday, December 15, 2025",5:45 PM,9:45 PM,"Midge Karr, Rm. 102",Long Island
Fall 2025,ARTC 301 M01,Motion Graphics I,Jafri,"Tuesday, December 16, 2025",8:15 AM,10:15 AM,"16 W. 61st St., Rm. 922",New York City
Fall 2025,ARTC 301 W01,Motion Graphics I,Gammage,"Wednesday, December 17, 2025",12:45 PM,2:45 PM,"Midge Karr, Rm. 102",Long Island
Fall 2025,ARTC 370 M01,Game Design I,McGhee,"Thursday, December 18, 2025",12:45 PM,2:45 PM,"16 W. 61st St., Rm. 1026",New York City
Fall 2025,ARTC 370 W01,Game Design I,McGhee,"Wednesday, December 17, 2025",12:45 PM,2:45 PM,"Education Hall, Rm. 260",Long Island
Fall 2025,ARTC 400 M01,Thesis Proposal,Hosenfeld,"Tuesday, December 16, 2025",8:15 AM,10:15 AM,Zoom,New York City
Fall 2025,ARTC 405 M01,Thesis Production I,Hosenfeld,"Wednesday, December 17, 2025",8:15 AM,10:15 AM,"16 W. 61st St., Rm. 919",New York City
Fall 2025,ARTC 405 W01,Thesis Production I,Hosenfeld,"Tuesday, December 16, 2025",8:15 AM,10:15 AM,"Education Hall, Rm. 260",Long Island
Fall 2025,ARTD 103 M01,Shape and Color,Lokshina,"Thursday, December 18, 2025",12:45 PM,2:45 PM,"16 W. 61st St., Rm. 919",New York City
Fall 2025,ARTD 103 M02,Shape and Color,Vezyroglou,"Thursday, December 18, 2025",12:45 PM,2:45 PM,"16 W. 61st St., Rm. 923",New York City
Fall 2025,ARTD 103 W01,Shape and Color,Kerigan,"Thursday, December 18, 2025",5:45 PM,9:45 PM,"Midge Karr, Rm. 102",Long Island
Fall 2025,ARTD 155 M01,Maya I,Hall,"Wednesday, December 17, 2025",5:00 PM,9:00 PM,"16 W. 61st St., Rm. 919",New York City
Fall 2025,ARTD 155 W01,Maya I,Karnik,"Monday, December 15, 2025",3:00 PM,5:00 PM,"Education Hall, Rm. 260",Long Island
Fall 2025,ARTE 851 M01,Motion Graphics Design,Jafri,"Tuesday, December 16, 2025",8:15 AM,10:15 AM,"16 W. 61st St., Rm. 922",New York City
Fall 2025,ARTF 601 M01,Virtual Spaces and Design,Jowperson,"Thursday, December 18, 2025",12:45 PM,2:45 PM,"16 W. 61st St., Rm. 927",New York City
Fall 2025,ARTG 201 M01,Design Principles,Vavetsi,"Wednesday, December 17, 2025",12:45 PM,2:45 PM,"16 W. 61st St., Rm. 922",New York City
Fall 2025,ARTG 201 W01,Design Principles,Vavetsi,"Wednesday, December 17, 2025",8:15 AM,10:15 AM,"Midge Karr, Rm. 102",Long Island
Fall 2025,ARTG 251 M01,Visual Identity,Wongpakdee,"Thursday, December 18, 2025",12:45 PM,2:45 PM,"16 W. 61st St., Rm. 922",New York City
Fall 2025,ARTG 251 W01,Visual Identity,Wongpakdee,"Thursday, December 18, 2025",12:45 PM,2:45 PM,"Midge Karr, Rm. 102",Long Island
Fall 2025,ARTG 303 M01,Illustration,Ercolini,"Friday, December 19, 2025",8:15 AM,10:15 AM,"16 W. 61st St., Rm. 919",New York City
Fall 2025,ARTG 352 M01,Editorial Design,Rho,"Wednesday, December 17, 2025",8:15 AM,10:15 AM,"16 W. 61st St., Rm. 922",New York City
Fall 2025,ARTG 404 M01,Information Design,Wongpakdee,"Wednesday, December 17, 2025",8:15 AM,10:15 AM,"16 W. 61st St., Rm. 922",New York City
Fall 2025,ARTG 404 W01,Information Design,Wongpakdee,"Monday, December 15, 2025",12:45 PM,2:45 PM,"Midge Karr, Rm. 102",Long Island
Fall 2025,ARTG 450 M01,Thesis: Graphic Design,Vavetsi,"Wednesday, December 17, 2025",8:15 AM,10:15 AM,"16 W. 61st St., Rm. 925",New York City
Fall 2025,ARTG 605 M01,Dsgn Thinking & Innov Process,Nakpodia,"Wednesday, December 17, 2025",3:00 PM,5:00 PM,"16 W. 61st St., Rm. 923",New York City
Fall 2025,ARTG 610 M01,Type and Layout,Vavetsi,"Wednesday, December 17, 2025",12:45 PM,2:45 PM,"16 W. 61st St., Rm. 922",New York City
Fall 2025,ARTI 601 M02,UX Design Foundations,Park,"Friday, December 19, 2025",6:20 PM,10:20 PM,"16 W. 61st St., Rm. 925",New York City
Fall 2025,ARTI 602 M01,Human Computer Interaction Dsg,Parthiban,"Tuesday, December 16, 2025",6:20 PM,10:20 PM,"16 W. 61st St., Rm. 919",New York City
Fall 2025,ARTI 603 M01,User Interface & Prototyping,Ahn,"Wednesday, December 17, 2025",6:20 PM,10:20 PM,"16 W. 61st St., Rm. 927",New York City
Fall 2025,ARTI 603 M02,User Interface & Prototyping,Shoemaker,"Wednesday, December 17, 2025",5:30 PM,9:30 PM,"16 W. 61st St., Rm. 925",New York City
Fall 2025,ARTI 604 M01,UX/UI Design for VR/AR/MR,Lokshina,"Monday, December 15, 2025",6:20 PM,10:20 PM,"16 W. 61st St., Rm. 919",New York City
Fall 2025,ARTI 604 M02,UX/UI Design for VR/AR/MR,Jowperson,"Thursday, December 18, 2025",12:45 PM,2:45 PM,"16 W. 61st St., Rm. 927",New York City
Fall 2025,ARTI 605 M01,Unity Design,Locharernkul,"Monday, December 15, 2025",12:45 PM,2:45 PM,"16 W. 61st St., Rm. 919",New York City
Fall 2025,ARTI 606 M01,UX Research & Data Analytics,Panda,"Thursday, December 18, 2025",6:20 PM,10:20 PM,"16 W. 61st St., Rm. 925",New York City
Fall 2025,ARTI 607 M01,Info Arch & Content Strategy,Nakpodia,"Wednesday, December 17, 2025",3:00 PM,5:00 PM,"16 W. 61st St., Rm. 923",New York City
Fall 2025,ARTI 608 M01,Adv Research: Usability & Test,Lee,"Wednesday, December 17, 2025",8:15 AM,10:15 AM,"16 W. 61st St., Rm. 925",New York City
Fall 2025,ARTI 609 M01L,Web & Mobile Development,Posso,"Friday, December 19, 2025",6:20 PM,10:20 PM,"16 W. 61st St., Rm. 922",New York City
Fall 2025,ARTJ 403 M01,Special Topics,Park,"Friday, December 19, 2025",6:20 PM,10:20 PM,"16 W. 61st St., Rm. 925",New York City
Fall 2025,ARTJ 403 M02,Special Topics,Ahn,"Wednesday, December 17, 2025",6:20 PM,10:20 PM,"16 W. 61st St., Rm. 927",New York City
Fall 2025,ARTJ 403 M03,Special Topics,Lee,"Tuesday, December 16, 2025",8:15 AM,10:15 AM,"16 W. 61st St., Rm. 922",New York City
Fall 2025,ARTJ 403 W01,Special Topics,Lee,"Friday, December 19, 2025",8:15 AM,10:15 AM,"Midge Karr, Rm. 102",Long Island
Fall 2025,ARTP 802 M01,Master Project,Shoemaker,"Wednesday, December 17, 2025",12:45 PM,2:45 PM,"16 W. 61st St., Rm. 925",New York City
Fall 2025,ARTQ 451 M01,Coding for Game Development,McGhee,"Thursday, December 18, 2025",12:45 PM,2:45 PM,"16 W. 61st St., Rm. 1026",New York City
Fall 2025,ARTQ 453 M01,Emerging Tech for Games,McGhee,"Wednesday, December 17, 2025",8:15 AM,10:15 AM,"16 W. 61st St., Rm. 919",New York City
Fall 2025,ARTU 862 M01,Thesis Production I,Vavetsi,"Wednesday, December 17, 2025",8:15 AM,10:15 AM,"16 W. 61st St., Rm. 925",New York City
Fall 2025,ARTW 101 M01,Drawing I,Lee,"Thursday, December 18, 2025",12:45 PM,2:45 PM,"16 W. 61st St., Rm. 922",New York City
Fall 2025,ARTW 101 M02,Drawing I,Seslow,"Thursday, December 18, 2025",12:45 PM,2:45 PM,"16 W. 61st St., Rm. 923",New York City
Fall 2025,ARTW 101 W01,Drawing I,Vasikauskas,"Tuesday, December 16, 2025",5:45 PM,9:45 PM,"Midge Karr, Rm. 102",Long Island
Fall 2025,ARTY 261 M01,Digital Cinematography,Hosenfeld,"Wednesday, December 17, 2025",12:45 PM,2:45 PM,"16 W. 61st St., Rm. 922",New York City
Fall 2025,ARTY 261 W01,Digital Cinematography,Hosenfeld,"Tuesday, December 16, 2025",8:15 AM,10:15 AM,"Midge Karr, Rm. 102",Long Island
Fall 2025,BIOE 401 M01,Bioengineering Lab Principles,Alghazali,"Monday, December 15, 2025",8:15 AM,10:15 AM,"Guliano Global Ctr., Rm. 904",New York City
Fall 2025,BIOE 401 W01,Bioengineering Lab Principles,Alghazali,"Monday, December 15, 2025",8:15 AM,10:15 AM,"Harry J. Schure Hall, Rm. B11",Long Island
Fall 2025,BIOE 402 M01,Intro to Medical Imaging,Zanganeh,"Thursday, December 18, 2025",5:45 PM,8:25 PM,"Guiliano Global Ctr., Rm. 701",New York City
Fall 2025,BIOE 402 W01,Intro to Medical Imaging,Zanganeh,"Thursday, December 18, 2025",5:45 PM,8:25 PM,"Harry J. Schure Hall, Rm. 230",Long Island
Fall 2025,BIOE 440 M01,Process Control Biotechnology,Stietzel,"Wednesday, December 17, 2025",5:30 PM,8:10 PM,"Guiliano Global Ctr., Rm. 408",New York City
Fall 2025,BIOE 440 W01,Process Control Biotechnology,Wadoo,"Wednesday, December 17, 2025",5:45 PM,8:25 PM,"Harry J. Schure Hall, Rm. 216B",Long Island
Fall 2025,BIOE 489 M01,Senior Design Project I,Alghazali,"Monday, December 15, 2025",8:15 AM,10:15 AM,"Guiliano Global Ctr., Rm. 604",New York City
Fall 2025,BIOE 489 W01,Senior Design Project I,Zanganeh,"Friday, December 19, 2025",10:30 AM,12:30 PM,"Harry J. Schure Hall, Rm. 216A",Long Island
Fall 2025,BIOE 491 W01,Senior Design Project II,Ilyas,"Friday, December 19, 2025",10:30 AM,12:30 PM,"Harry J. Schure Hall, Rm. 230",Long Island
Fall 2025,BIOE 642 W01,Sensors and Actuators,Li,"Wednesday, December 17, 2025",3:00 PM,5:00 PM,"Harry J. Schure Hall, Rm. 118",Long Island
Fall 2025,BIOE 651 W01,Biomedical Signals & Systems,Sassoon,"Monday, December 15, 2025",5:45 PM,8:25 PM,"Harry J. Schure Hall, Rm. 230",Long Island
Fall 2025,BIOE 751 W01,Signal Processing I,Ravan,"Tuesday, December 16, 2025",5:45 PM,8:25 PM,"Harry J. Schure Hall, Rm. 235",Long Island
Fall 2025,BIOE 860 W01,Special Topics Bioengineering,Farajidavar,"Tuesday, December 16, 2025",5:45 PM,8:25 PM,"Harry J. Schure Hall, Rm. 234",Long Island
Fall 2025,BIOE 860 W02,Special Topics Bioengineering,Zanganeh,"Thursday, December 18, 2025",5:45 PM,8:25 PM,"Harry J. Schure Hall, Rm. 230",Long Island
Fall 2025,BIOL 101 M01,Humanity & the Biological UnIv,Tansel,"Thursday, December 18, 2025",8:15 AM,10:15 AM,"Guiliano Global Ctr., Rm. 405",New York City
Fall 2025,BIOL 101 W01,Humanity & the Biological UnIv,Rodriguez,"Tuesday, December 16, 2025",5:45 PM,8:25 PM,"Anna Rubin Hall, Rm. 301",Long Island
Fall 2025,BIOL 103 M01,Nutrition and Society,Tansel,"Monday, December 15, 2025",8:15 AM,10:15 AM,"26 W. 61st St., Rm. 410",New York City
Fall 2025,BIOL 107 W01,Environmental Sciences,Padilla,"Monday, December 15, 2025",12:45 PM,2:45 PM,"Anna Rubin Hall, Rm. 307",Long Island
Fall 2025,BIOL 110 M01,General Biology I,Barua,"Monday, December 15, 2025",12:45 PM,2:45 PM,"16 W. 61st St., Rm. 820",New York City
Fall 2025,BIOL 110 M02B,General Biology I,Nath,"Wednesday, December 17, 2025",3:00 PM,5:00 PM,"Guiliano Global Ctr., Rm. 405",New York City
Fall 2025,BIOL 110 M03,General Biology I,Inamdar,"Monday, December 15, 2025",5:30 PM,8:10 PM,"16 W. 61st St., Rm. 723",New York City
Fall 2025,BIOL 110 W01,General Biology I,Kalogiannis,"Thursday, December 18, 2025",8:15 AM,10:15 AM,"Anna Rubin Hall, Rm. 316",Long Island
Fall 2025,BIOL 110 W02B,General Biology I,Ruiz,"Thursday, December 18, 2025",8:15 AM,10:15 AM,"Anna Rubin Hall, Rm. 308-310",Long Island
Fall 2025,BIOL 110 W03,General Biology I,Hadjiargyrou,"Thursday, December 18, 2025",12:45 PM,2:45 PM,"Harry J. Schure Hall, Rm. 130",Long Island
Fall 2025,BIOL 110 W04B,General Biology I,Ruiz,"Thursday, December 18, 2025",10:30 AM,12:30 PM,"Anna Rubin Hall, Rm. 308-310",Long Island
Fall 2025,BIOL 150 M01,General Biology II,Turkel,"Monday, December 15, 2025",12:45 PM,2:45 PM,"Guiliano Global Ctr., Rm. 406",New York City
Fall 2025,BIOL 150 W01,General Biology II,Cadet,"Thursday, December 18, 2025",8:15 AM,10:15 AM,"Harry J. Schure Hall, Rm. 235",Long Island
Fall 2025,BIOL 210 M01,Human Gross Anatomy,Turkel,"Wednesday, December 17, 2025",10:30 AM,12:30 PM,"Guiliano Global Ctr., Rm. 406",New York City
Fall 2025,BIOL 210 W01,Human Gross Anatomy,Kalogiannis,"Monday, December 15, 2025",8:15 AM,10:15 AM,"Anna Rubin Hall, Rm. 307",Long Island
Fall 2025,BIOL 210 W02,Human Gross Anatomy,Nahas,"Monday, December 15, 2025",12:45 PM,2:45 PM,"Anna Rubin Hall, Rm. 301",Long Island
Fall 2025,BIOL 210 W03,Human Gross Anatomy,Nahas,"Thursday, December 18, 2025",8:15 AM,10:15 AM,"Anna Rubin Hall, Rm. 301",Long Island
Fall 2025,BIOL 210 W04,Human Gross Anatomy,Kalogiannis,"Wednesday, December 17, 2025",10:30 AM,12:30 PM,"Anna Rubin Hall, Rm. 308-310",Long Island
Fall 2025,BIOL 215 W01,Med Microbiology,Fisher,"Thursday, December 18, 2025",12:45 PM,2:45 PM,Zoom,Long Island
Fall 2025,BIOL 215 W02,Med Microbiology,Fisher,"Wednesday, December 17, 2025",10:30 AM,12:30 PM,Zoom,Long Island
Fall 2025,BIOL 230 W01,Ecology,Padilla,"Wednesday, December 17, 2025",10:30 AM,12:30 PM,"Harry J. Schure Hall, Rm. 118",Long Island
Fall 2025,BIOL 233 M01,Genetics,Nikitopoulos,"Thursday, December 18, 2025",10:30 AM,12:30 PM,"26 W. 61st St., Rm. 312",New York City
Fall 2025,BIOL 233 W01,Genetics,Pokala,"Wednesday, December 17, 2025",3:00 PM,5:00 PM,"Harry J. Schure Hall, Rm. 130",Long Island
Fall 2025,BIOL 233 W02,Genetics,Pokala,"Monday, December 15, 2025",3:00 PM,5:00 PM,"Harry J. Schure Hall, Rm. 130",Long Island
Fall 2025,BIOL 235 M01,Microbiology,Barua,"Monday, December 15, 2025",3:00 PM,5:00 PM,"Guiliano Global Ctr., Rm. 606",New York City
Fall 2025,BIOL 235 W02,Microbiology,Gibb,"Thursday, December 18, 2025",10:30 AM,12:30 PM,"Anna Rubin Hall, Rm. 311",Long Island
Fall 2025,BIOL 245 W01,Histology,D'Brant,"Thursday, December 18, 2025",8:15 AM,10:15 AM,Zoom,Long Island
Fall 2025,BIOL 250 M01,Biostatistics,Salichos,"Tuesday, December 16, 2025",8:15 AM,10:15 AM,"16 W. 61st St., Rm. 821",New York City
Fall 2025,BIOL 250 W01,Biostatistics,Letsou,"Wednesday, December 17, 2025",10:30 AM,12:30 PM,"Harry J. Schure Hall, Rm. CLC3",Long Island
Fall 2025,BIOL 310 M01,Human Physiology,Lisbin,"Monday, December 15, 2025",12:45 PM,2:45 PM,"Guiliano Global Ctr., Rm. 405",New York City
Fall 2025,BIOL 310 W01,Human Physiology,Kalogiannis,"Tuesday, December 16, 2025",8:15 AM,10:15 AM,"Anna Rubin Hall, Rm. 308-310",Long Island
Fall 2025,BIOL 312 W01,Pathophysiology,Sechter,"Thursday, December 18, 2025",12:45 PM,2:45 PM,"Harry J. Schure Hall, Rm. 125",Long Island
Fall 2025,BIOL 312 W02,Pathophysiology,Kalogiannis,"Thursday, December 18, 2025",10:30 AM,12:30 PM,"Anna Rubin Hall, Rm. 316",Long Island
Fall 2025,BIOL 325 M01,Evolutionary Biology,Lisbin,"Thursday, December 18, 2025",8:15 AM,10:15 AM,"16 W. 61st St., Rm. 722",New York City
Fall 2025,BIOL 325 W01,Evolutionary Biology,D'Brant,"Tuesday, December 16, 2025",3:00 PM,5:00 PM,Zoom,Long Island
Fall 2025,BIOL 325 W02,Evolutionary Biology,D'Brant,"Thursday, December 18, 2025",10:30 AM,12:30 PM,Zoom,Long Island
Fall 2025,BIOL 336 M01,Molecular Biology,Lisbin,"Thursday, December 18, 2025",10:30 AM,12:30 PM,"Guiliano Global Ctr., Rm. 405",New York City
Fall 2025,BIOL 340 M01,Biochemistry,Petrovic,"Monday, December 15, 2025",8:15 AM,10:15 AM,Zoom,New York City
Fall 2025,BIOL 340 W01,Biochemistry,Keighron,"Wednesday, December 17, 2025",10:30 AM,12:30 PM,"Harry J. Schure Hall, Rm. 227",Long Island
Fall 2025,BIOL 341 M01,Genetic Engineering,Mukherjee,"Monday, December 15, 2025",3:00 PM,5:00 PM,"16 W. 61st St., Rm. 623",New York City
Fall 2025,BIOL 395 M01,Intro to Research Literature,Salichos,"Thursday, December 18, 2025",12:45 PM,2:45 PM,"Guiliano Global Ctr., Rm. 406",New York City
Fall 2025,BIOL 395 M02,Intro to Research Literature,Petrovic,"Thursday, December 18, 2025",12:45 PM,2:45 PM,Zoom,New York City
Fall 2025,BIOL 395 W02,Intro to Research Literature,Youssef,"Wednesday, December 17, 2025",3:00 PM,5:00 PM,"Harry J. Schure Hall, Rm. 203",Long Island
Fall 2025,BIOL 395 W06,Intro to Research Literature,Keighron,"Wednesday, December 17, 2025",3:00 PM,5:00 PM,"Harry J. Schure Hall, Rm. 236",Long Island
Fall 2025,BIOL 395 W08,Intro to Research Literature,Letsou,"Thursday, December 18, 2025",12:45 PM,2:45 PM,"Harry J. Schure Hall, Rm. 216A",Long Island
Fall 2025,BIOL 395 W10,Intro to Research Literature,Hadjiargyrou,"Monday, December 15, 2025",3:00 PM,5:00 PM,"Harry J. Schure Hall, Rm. 118",Long Island
Fall 2025,BIOL 432 M01,Cell Biology,Nath,"Monday, December 15, 2025",12:45 PM,2:45 PM,"Guiliano Global Ctr., Rm. 706",New York City
Fall 2025,BIOL 432 W01,Cell Biology,Hadjiargyrou,"Thursday, December 18, 2025",8:15 AM,10:15 AM,"Harry J. Schure Hall, Rm. 130",Long Island
Fall 2025,BIOL 456 W01,Pharmacology,Fiorito,"Monday, December 15, 2025",8:15 AM,10:15 AM,"Anna Rubin Hall, Rm. 306",Long Island
Fall 2025,BIOL 481 W01,Phage Research Project Lab,Gibb,"Monday, December 15, 2025",3:00 PM,5:00 PM,"Theobald Hall, Rm. 404",Long Island
Fall 2025,BIOL 482 W01,Molec & Cell Bio Research Lab,Pokala,"Friday, December 19, 2025",3:00 PM,5:00 PM,"Theobald Hall, Rm. 404",Long Island
Fall 2025,BIOL 483 W01,Biosensor Research Proj Lab,Keighron,"Thursday, December 18, 2025",12:45 PM,2:45 PM,"Theobald Hall, Rm. 408",Long Island
Fall 2025,BIOL 487 M01,Modelling  Infectious Diseases,Salichos,"Wednesday, December 17, 2025",3:00 PM,5:00 PM,Zoom,New York City
Fall 2025,BIOL 493 M01,Independent Research III,Nath,"Friday, December 19, 2025",12:45 PM,2:45 PM,"Guiliano Global Ctr., Rm. 401",New York City
Fall 2025,BUSA 301 M01,"Data Acquisition, Prep & Vis",Gawade,"Thursday, December 18, 2025",12:45 PM,2:45 PM,"26 W. 61st St., Rm. 314",New York City
Fall 2025,BUSA 701 M01,Data Interact & Visualization,Gawade,"Friday, December 19, 2025",5:45 PM,8:25 PM,"Guiliano Global Ctr., Rm. 319",New York City
Fall 2025,BUSA 710 M01,Data Mining & Pattern Recog,Mittal,"Thursday, December 18, 2025",5:45 PM,8:25 PM,"Guiliano Global Ctr., Rm. 405",New York City
Fall 2025,BUSA 730 M01,Practical AI for Business,Mittal,"Wednesday, December 17, 2025",5:45 PM,8:25 PM,"Guiliano Global Ctr., Rm. 704",New York City
Fall 2025,BUSI 320 M01,Visual & Interp with AI In,Gawade,"Thursday, December 18, 2025",12:45 PM,2:45 PM,"26 W. 61st St., Rm. 314",New York City
Fall 2025,BUSI 435 M01,Business Policy & Strategy Cap,Nowak,"Thursday, December 18, 2025",10:30 AM,12:30 PM,"Guiliano Global Ctr., Rm. 702",New York City
Fall 2025,BUSI 435 W01,Business Policy & Strategy Cap,Nowak,"Thursday, December 18, 2025",10:30 AM,12:30 PM,"Harry J. Schure Hall, Rm. 234",Long Island
Fall 2025,BUSI 450 M01,Business Analytics,Gawade,"Monday, December 15, 2025",3:00 PM,5:00 PM,"Guiliano Global Ctr., Rm. 701",New York City
Fall 2025,BUSI 450 W01,Business Analytics,Bakrac,"Monday, December 15, 2025",3:00 PM,5:00 PM,"Harry J. Schure Hall, Rm. CLC2",Long Island
Fall 2025,BUSI 495 M01,Career Building Platform,Fischer,"Tuesday, December 16, 2025",12:45 PM,2:45 PM,Zoom,New York City
Fall 2025,BUSI 495 W01,Career Building Platform,Fischer,"Tuesday, December 16, 2025",12:45 PM,2:45 PM,Zoom,Long Island
Fall 2025,BUSI 650 M01,Business Analytics & Decision,Sheikh,"Wednesday, December 17, 2025",5:45 PM,8:25 PM,"26 W. 61st St., Rm. 504",New York City
Fall 2025,BUSI 650 M02,Business Analytics & Decision,Charbaji,"Monday, December 15, 2025",5:45 PM,8:25 PM,"Guiliano Global Ctr., Rm. 319",New York City
Fall 2025,BUSI 770 M01,Emerging Issues in Risk Mgmt,Kirchmeier,"Wednesday, December 17, 2025",3:00 PM,5:00 PM,"16 W. 61st St., Rm. 1119",New York City
Fall 2025,BUSI 775 M01,Risk Management Integrated Sem,Kirchmeier,"Wednesday, December 17, 2025",10:30 AM,12:30 PM,"16 W. 61st St., Rm. 1118",New York City
Fall 2025,CENG 201 W01,Civil Engineering Graphics,Seidel,"Thursday, December 18, 2025",12:45 PM,2:45 PM,"Harry J. Schure Hall, Rm. B14B",Long Island
Fall 2025,CENG 201 W01L,Civil Engineering Graphics,Seidel,"Thursday, December 18, 2025",12:45 PM,2:45 PM,"Harry J. Schure Hall, Rm. B15",Long Island
Fall 2025,CENG 312 W01,Concrete Structures,Ransom,"Monday, December 15, 2025",12:45 PM,2:45 PM,"Harry J. Schure Hall, Rm. 105",Long Island
Fall 2025,CENG 320 W01,Mech & Electrical Sys in Bldgs,Abo Donia,"Tuesday, December 16, 2025",5:45 PM,8:25 PM,Zoom,Long Island
Fall 2025,CENG 360 W01,Geotechnical Engineering,Ransom,"Monday, December 15, 2025",3:00 PM,5:00 PM,"Harry J. Schure Hall, Rm. 228",Long Island
Fall 2025,CENG 380 W01,Fluid Mechanics & Hydraulics,Ioppolo,"Wednesday, December 17, 2025",3:00 PM,5:00 PM,"Anna Rubin Hall, Rm. 303",Long Island
Fall 2025,CENG 470 W01,Const Engineering Senior Dsgn,Seidel,"Friday, December 19, 2025",8:15 AM,10:15 AM,Zoom,Long Island
Fall 2025,CENG 470 W01L,Const Engineering Senior Dsgn,Seidel,"Friday, December 19, 2025",10:30 AM,12:30 PM,Zoom,Long Island
Fall 2025,CHEM 105 W01,Applied Chemistry,Letsou,"Wednesday, December 17, 2025",5:45 PM,7:45 PM,"Anna Rubin Hall, Rm. 306",Long Island
Fall 2025,CHEM 107 M01,Engineering Chemistry I,Petrovic,"Friday, December 19, 2025",10:30 AM,12:30 PM,Zoom,New York City
Fall 2025,CHEM 107 W01,Engineering Chemistry I,Meloni,"Thursday, December 18, 2025",8:15 AM,10:15 AM,"Anna Rubin Hall, Rm. 309",Long Island
Fall 2025,CHEM 110 M01,General Chemistry I,Hamzah,"Monday, December 15, 2025",8:15 AM,10:15 AM,"16 W. 61st St., Rm. 723",New York City
Fall 2025,CHEM 110 M02,General Chemistry I,Nguyen,"Tuesday, December 16, 2025",5:30 PM,8:10 PM,"16 W. 61st St., Rm. 624",New York City
Fall 2025,CHEM 110 M03B,General Chemistry I,Hamzah,"Monday, December 15, 2025",12:45 PM,2:45 PM,"Guiliano Global Ctr., Rm. 704",New York City
